avatar,country,countryCode,date,isVerified,position,productAsin,ratingScore,reviewDescription,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewReaction,reviewTitle,reviewUrl,reviewedIn,username,variant
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-04-02,TRUE,4,B07KMCGWS8,5,I absolutely loved the ring but after 3 days a stone feel out. I worried this was going to be a continuous problem so I returned the ring. In hind sight I thought it was overpriced.,,,,,,,,,,4 people found this helpful,Loved the ring,https://www.amazon.com/gp/customer-reviews/R1ASX6VAJ82UGL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BRSQ8QLG,"Reviewed in the United States on April 2, 2022",Regina,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-06-26,TRUE,5,B07KMCGWS8,5,I wish it shined more,,,,,,,,,,3 people found this helpful,Nice,https://www.amazon.com/gp/customer-reviews/R4OZXX2UU5VYQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BRSQ8QLG,"Reviewed in the United States on June 26, 2021",Emma Chavez-valle,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-05-28,TRUE,6,B07KMCGWS8,1,"Had to return within two weeks. Stones began falling out and the sterling silver color was very dark and tarnished looking. Sizing was a bit small as well, order at least 1/2 size larger than you normally do.",,,,,,,,,,5 people found this helpful,Stones began falling out!,https://www.amazon.com/gp/customer-reviews/R54K9U60BQEKB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BRSQ8QLG,"Reviewed in the United States on May 28, 2022",Jack L Chastain,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-02-02,TRUE,1,B07N8ZC4BP,5,What a wonderful surprise for our 35th wedding anniversary!!! It is gorgeous!,,,,,,,,,,2 people found this helpful,Dazzling!,https://www.amazon.com/gp/customer-reviews/R3SIBXFOLMLM8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BRSNVSJL,"Reviewed in the United States on February 2, 2021",Harry Parker,Ring Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-14,FALSE,2,B07N8ZC4BP,4,"Even though I had to return this item, I recommend this seller. Two of the diamonds were missing from the the band. Bummer because she really liked the ring. They took it back with no questions asked and refunded in 2 days. Things happen and especially with internet orders. But they handled in an honorable way. So know if there is a problem they will take care of it.Jack",,,,,,,,,,,Recommend,https://www.amazon.com/gp/customer-reviews/RXCK3JFI4KELU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BRSNVSJL,"Reviewed in the United States on January 14, 2023",JC,Ring Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-06-04,TRUE,41,B0BB6LVWF3,5,Sparkles so beautifully. Make me feel beautiful. Fits perfect.,,,,,,,,,,,Beautiful,https://www.amazon.com/gp/customer-reviews/R2QHIGCPPX9LQ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09TFBZ6R9,"Reviewed in the United States on June 4, 2022",Clare I,Color: silverRing Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-10,TRUE,42,B0BB6LVWF3,5,Fits and look wonderful,,,,,,,,,,,Fit,https://www.amazon.com/gp/customer-reviews/R294TN7TZY6EJV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09TFBZ6R9,"Reviewed in the United States on December 10, 2022",Amy jo hall,Color: Rose GoldRing Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-14,TRUE,43,B0BB6LVWF3,5,So shiny and beautiful! I may buy another one just so I can have a second band for the other side. Highly recommend,,,,,,,,,,,Love it!,https://www.amazon.com/gp/customer-reviews/R323LYF4KOBVJT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09TFBZ6R9,"Reviewed in the United States on October 14, 2022",Karen,Color: silverRing Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-11-20,TRUE,44,B0BB6LVWF3,5,Fit very well and look very nice,,,,,,,,,,,It’s a very nice ring,https://www.amazon.com/gp/customer-reviews/R27PCR291MVCUN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09TFBZ6R9,"Reviewed in the United States on November 20, 2022",Tajae Campbell,Color: silverRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Canada,,2023-05-18,TRUE,45,B0BB6LVWF3,4,"Bought to wear instead of my actual rings so they don't get damaged with my day to day stuff - this ring is super pretty... the main stone is a little big for me , but its still a gorgeous ring... especially in the sunlight! Sizing was accurate! For the price, you can't go wrong!",,,,,,,,,,,Very pretty,,"Reviewed in Canada on May 18, 2023",Amazon CustomerAmazon Customer,Color: silverRing Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Canada,,2023-05-14,TRUE,46,B0BB6LVWF3,5,I bought these rings to wear on my honeymoon because I’m afraid to use my real ones due to the fact that they are almost a replica to these ones here.These rings are incredible! The pictures don’t do them any Justice. The shine and how realistic it looks blows my mind. I was skeptic on buying these rings and I’m so happy that I did. My fiancé was blown away considering how much he paid for my real ones and these ones look like real diamonds. I’m happy. Thank you!,,,,,,,,,,,Incredible!!!!!!,,"Reviewed in Canada on May 14, 2023",Lisa-Marie RabacaLisa-Marie Rabaca,Color: silverRing Size: 5.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Canada,,2022-11-17,TRUE,47,B0BB6LVWF3,5,"To say one ring for sale is better than another really isn't possible, there are lots of pretty costume jewelry rings out there that are stunning and well priced, and I own a few. So to give some features of this ring - it is beautiful, the stone is beautiful and well cut. The color of the stone is lighter than some of my other rings, very beautiful. I can't say this or that is better, I like how different rings have different qualities, so the very clear and light color of this stone is very much appreciated, I think it makes it look more like a diamond compared to some of my other rings that have the same description of stone but their stones aren't as pale as this one. The setting is beautiful, the sparkle is wonderful. In recognizing that it is an inexpensive base metal that has been plated, I am looking at clear coating it to keep it new and researching the options and techniques online, such as nail polish and spray enamel, which has to be done from time to time should you go this route. I have not given this ring my own layers of protection yet, but I know the gemstones should not be clearcoated, just the metal, so cover the gemstones carefully to keep any clear coat you might add off of them or your ring will probably be ruined by a clear coat material that gets on the stones. The part that touches your skin is the main focus for clear coat after market protection, and that I'll test on a ring that is less beautiful than this one before I try to give my own layer of protection to this one. If you clear coat the inner band against the skin, make sure you're not allergic to the clear coat and that it's appropriate for your ring - do your research and testing carefully, as well as your coating. Remember, clear coatings can be removed by cleaners and chemicals like if you do dishes or cleaning, swimming pool chemicals, or showering, etc (hot tubs...) so take your beautiful jewelry off before any activities that might damage it, or as soon as you realize, and carefully clean.I highly recommend this ring. Take care of it, it's a thing of beauty",,,,,,,,,,,So beautiful!,,"Reviewed in Canada on November 17, 2022",StoneRiverStoneRiver,Color: 14k GoldRing Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Canada,,2023-05-20,TRUE,48,B0BB6LVWF3,5,Very surprised the ring is absolutely gorgeous. My friend complemented thinking it was real. I wear it 24/7 even wash dishes with it. One hundred percent happy with my purchase worth every cent,,,,,,,,,,,Truly a beautiful ring,,"Reviewed in Canada on May 20, 2023",N.T,Color: 14k GoldRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Canada,,2023-03-28,TRUE,49,B0BB6LVWF3,5,Elle est vraiment belle!! Tel que décrit et encore mieux en vraie. Très bon rapport qualité/prix. Elle est sublime. Je suis très satisfaite de mon achat. J'adore la boutique Jeulia :),,,,,,,,,,,Que Wow!!,,"Reviewed in Canada on March 28, 2023",Nathalie,Color: Rose GoldRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Canada,,2023-03-16,TRUE,50,B0BB6LVWF3,5,I found the stone a bit too big for my liking.,,,,,,,,,,,I,,"Reviewed in Canada on March 16, 2023",myrtle stride,Color: 14k GoldRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-07-13,TRUE,31,B07GV7H8WX,3,"I loved these for the rhinestone, but let's face it, you can't really glue things to silicone. I wore one and lost the stone on the first day. Not surprising since one of the benefits of silicone is that things don't stick to it. It does bother me a little that there is now an empty divot in the ring, but I'll still wear it, just should have gotten the plain to begin with. Anyway, it's a good value for the price.",,,,,,,,,,One person found this helpful,just buy plaiin,https://www.amazon.com/gp/customer-reviews/R2NIGURPZ4LVQ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on July 13, 2020",PapaNonni,"Color: 1-diamond only-10 packSize: SIZE 3.5-4 (15.3mm, 48.11mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-08-14,TRUE,32,B07GV7H8WX,4,"Good rings for the price. I got 10 rings, but only 4 had the little diamonds in them. The rest were just solid. The diamonds fall out easily. But over all not bad for the price. Like $1 per ring.",,,,,,,,,,,Alright,https://www.amazon.com/gp/customer-reviews/R37JMDZCULJEE5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on August 14, 2020",Ange,"Color: 1-diamond only-10 packSize: SIZE 6.5-7 (17.3mm, 54.34mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2019-11-14,TRUE,33,B07GV7H8WX,3,"I purchased this set as a replacement for my other silicone bands that I out grew. The bands are a nice fit and aren't too bulky. My only complaint is that I have lost the stone from two of my bands already after a week of wearing them. I did except that since it is a silicone band, but I expected them to last longer than a week. The bands themselves are very comfortable and decently durable. Aside from the stones, it was definitely worth the price paid.",,,,,,,,,,,Stones fall out,https://www.amazon.com/gp/customer-reviews/R267VLYJR4PMW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on November 14, 2019",Chumtastic81,"Color: 2-diamond braid-10 packSize: SIZE 4.5-5 (15.7mm, 49.32mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-07-19,TRUE,34,B07GV7H8WX,5,"I've had my silicone ring now for 3 weeks and the jewel hasn't fell off, mind you I shower with it, I've gone in the ocean with it, I wash dishes with it, and it hasn't fallen off. ABSOLUTELY in love with these things! So comfortable to wear",https://images-na.ssl-images-amazon.com/images/I/C1ZyH+O49kS._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/C1eg6LThuES._SY88.jpg,,,,,,,,,Beautifully Comfortable Rings,https://www.amazon.com/gp/customer-reviews/R3CG0V7LA3AQ08/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on July 19, 2021",JenBunny314JenBunny314,"Color: 1-diamond only-10 packSize: SIZE 5.5-6 (16.5mm, 51.83mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-20,TRUE,35,B07GV7H8WX,1,Within days of wearing the gems all disappear,,,,,,,,,,,Gems don't last,https://www.amazon.com/gp/customer-reviews/R2AAVEBZR0871Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on May 20, 2023",Brian,"Color: 1-diamond only-10 packSize: SIZE 9.5-10 (19.8mm, 62.20mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-09-08,TRUE,36,B07GV7H8WX,4,"Only 5 of the 10 rings had a gem stone. Didn’t feel like waiting for new ones to come after a return. Other than that, they are great.",,,,,,,,,,,Half missing gem stones,https://www.amazon.com/gp/customer-reviews/R2FHUR4WC52MKC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on September 8, 2020",Joshua Hatfield,"Color: 1-diamond only-10 packSize: SIZE 7.5-8 (18.2mm, 57.17mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-09-28,TRUE,37,B07GV7H8WX,1,"There were zero rhinestones in the plastic bag that they all arrived in, not even a mark on the band were they would have been added.Furthermore, the $ I get refunded is LESS than the reorder charge - WTH amazon??I know silicone stretches so I did order down, these rings are simply for a fun party favor. The attached rhinestones are quite tiny fyi. Fingers crossed the 2nd order is correct. Can you imagine handing out a party favor to women that are not all the same -lol. *2nd order- half are missing stones albeit the photo showing ALL bands are supposed to come with! Awful and misleading",,,,,,,,,,2 people found this helpful,6 bands did NOT have a rhinestone on them! UPDATE* 2nd order-same- half had NO stone!,https://www.amazon.com/gp/customer-reviews/R34ULPZ05XI8YK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on September 28, 2022",Pantsy,"Color: 1-diamond only-10 packSize: SIZE 4.5-5 (15.7mm, 49.32mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-01,TRUE,38,B07GV7H8WX,2,Cheap quality. The color began to rub off after 3 days of wearing.,,,,,,,,,,,Cheap Quality,https://www.amazon.com/gp/customer-reviews/R32SOFB4LVCGBZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on October 1, 2022",Bee,"Color: 1-diamond only-10 packSize: SIZE 6.5-7 (17.3mm, 54.34mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-01,TRUE,39,B07GV7H8WX,2,The stones fell out 2 sec after I put them on.,,,,,,,,,,,Stones fall out,https://www.amazon.com/gp/customer-reviews/R1KRS9BJ7LM532/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on October 1, 2022",nichole ortiz,"Color: 3-diamond rhombus-10 packSize: SIZE 8.5-9 (18.9mm, 59.37mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2019-08-11,TRUE,40,B07GV7H8WX,3,"Do you pick at things? Can you not leave that scab, pimple, child's loose tooth, etc, alone? If you like to pick at things, then the little gems in these rings will not last a day. They will taunt you. You will try to leave it alone, but then, the next thing you know, you've accidentally sent the little sparkly thing flying, never to be seen again!",,,,,,,,,,15 people found this helpful,Not recommended for pickers.,https://www.amazon.com/gp/customer-reviews/R2B1EPJ1UVQK56/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07WG1DYTV,"Reviewed in the United States on August 11, 2019",anna,"Color: 1-diamond only-10 packSize: SIZE 8.5-9 (18.9mm, 59.37mm)"
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-07,TRUE,1,B01HLCLKGC,4,"Ring is exceptional for the price, only one flaw stands out and its the packaging. Easy fix doesnt cost too much and it makes it a really complete offering especially for the price point.",,,,,,,,,,,"Love it, she loves it!",https://www.amazon.com/gp/customer-reviews/R30YR9IBOPH96S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on December 7, 2022",Jack Farrell,Ring Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-24,TRUE,2,B01HLCLKGC,5,This ring exceeded my expectations.. This is my first Amazon review after multiple purchases.. This ring is definitely worth the price..,,,,,,,,,,,Very nice,https://www.amazon.com/gp/customer-reviews/R23KLIAUZC2YPC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on December 24, 2022",Devon Downing,Ring Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-14,TRUE,3,B01HLCLKGC,5,It was gift for my son's girlfriend and she absolutely loves it.,,,,,,,,,,One person found this helpful,Gift,https://www.amazon.com/gp/customer-reviews/R1KUAX2A5ZZ1NR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on October 14, 2022",Amazon Customer,Ring Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-08-28,TRUE,4,B01HLCLKGC,5,It's a perfect combination of silver and rose gold beautiful,,,,,,,,,,3 people found this helpful,It's exactly like it's shown my girlfriend loves itit,https://www.amazon.com/gp/customer-reviews/R2NL01AIOMV72J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on August 28, 2022",lulcandykane,Ring Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-05-04,TRUE,5,B01HLCLKGC,5,"Beautiful ring and my mom loved it :) this was deffinitely a great purchase, it's a perfect ring. My mom was going through her jewlery about a weak ago and she wanted me to test all of it to see if her diamonds were real, turns out none of them were up until now. So to replace her wedding ring I decided to catch her off gaurd and get her something beautiful but not to expensive and she absolutely loved it. She was also happy I didnt break the bank either.",,,,,,,,,,,Exceeded all expectations!,https://www.amazon.com/gp/customer-reviews/R1UKTQ7Y8DP79Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on May 4, 2021",Marcos L Maldonado,Ring Size: 7.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-05-31,TRUE,6,B01HLCLKGC,3,"Okay, so I ordered this ring in January of 2020 to give to my partner for our anniversary in February. She wore this ring every day, only taking it off to wash hands, take showers, and if she needed to use her hands for physical work, etc... after a year and three months, it snapped in half on her hand. Let me be clear, she loves this ring. I love the ring, it is gorgeous and quite nice for the price, but I expected it to last more than a year amd three months. She purposefully removes it to avoid it getting damaged, so the fact that it snapped speaks volumes. She is very upset and I am displeased to say the least.",https://images-na.ssl-images-amazon.com/images/I/A1IJ8ADgAeL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/B1JMRiD6zCS._SY88.jpg,,,,,,,,5 people found this helpful,"Lovely, but broken!",https://www.amazon.com/gp/customer-reviews/RKOT7LU3J8E8H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on May 31, 2021",MillaMilla,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-06-11,TRUE,7,B01HLCLKGC,5,The ring fit perfect! Beautiful !,,,,,,,,,,One person found this helpful,Beautiful,https://www.amazon.com/gp/customer-reviews/R366IJKEQZFCFQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on June 11, 2022",Yajaira morales,Ring Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-03-26,TRUE,8,B01HLCLKGC,5,She lived the ring.Thank you for the fast delivery.Nice quality.And it was right on time . Very satified,,,,,,,,,,2 people found this helpful,Great ring,https://www.amazon.com/gp/customer-reviews/R3SJSMZG3XM7J2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on March 26, 2022",Robert Camp,Ring Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-06-01,TRUE,9,B01HLCLKGC,5,"It was very beautiful, nicely crafted.",,,,,,,,,,One person found this helpful,Beautiful ring,https://www.amazon.com/gp/customer-reviews/RPVISZ5OTI0K2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on June 1, 2022",Sanandreasoneshot,Ring Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-06-15,TRUE,10,B01HLCLKGC,5,"Absolutey love this ring! My s/o bought me this for Mother's Day due to my other promise ring not fitting and I couldn't be happier with it! It's just as pictured, I'm going on a month now and nothing bad has happened as far as things falling off or leaving marks on my finger.",https://images-na.ssl-images-amazon.com/images/I/D11xtpVkyAS._SY88.jpg,,,,,,,,,7 people found this helpful,Very pleased!,https://www.amazon.com/gp/customer-reviews/R3004DT09PJIAL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079MN73NY,"Reviewed in the United States on June 15, 2021",mom of4mom of4,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-01,TRUE,1,B077YNMD1W,5,I wear it as the base of stackable rings. I had been looking for a birthstone in 925 and it doesn't change color and I get many compliments on it.,https://m.media-amazon.com/images/I/61YV6XQhAVL._SY88.jpg,,,,,,,,,,Absolutely love this ring,https://www.amazon.com/gp/customer-reviews/R292XHA1Y1N59A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on May 1, 2023",RobinRobin,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-01-01,TRUE,2,B077YNMD1W,5,"The ring is more than I hoped for! I was nervous about purchasing a gemstone ring through a company I didn't know on Amazon, but these guys are the real deal. The ring is beautiful and still manages to stand out against my bridal set. I took a photo of it by itself, with my bridal set (lab grown diamonds), and with a lab grown sapphire ring from Zales. I actually like the color of the Gemstone King sapphires better! They are a rich dark midnight blue but when the light shines on them, the color is just stunning. For a multi stone ring this is super light weight and super comfortable. Doesn't extend far enough to scratch my middle finger or pinky. The only nitpicky thing is this seems a bit small for a size 6. My other rings this size seem to be a bit looser. Overall I am so impressed and will definitely be buying more jewelry from GSK.",https://images-na.ssl-images-amazon.com/images/I/91DSDbUTjuL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/91Vw01ibOqL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/91lCVA38amL._SY88.jpg,,,,,,,9 people found this helpful,Beautiful midnight blue sapphires!,https://www.amazon.com/gp/customer-reviews/R1WLZKTOFJ650X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on January 1, 2021",DBDB,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2018-03-05,TRUE,3,B077YNMD1W,5,"My rings are not cleaned in these photos on purpose because they still look great and the photos do not do them justice. I get compliments all the time. I ended up buying two of these rings over a year ago and have worn them about every day since. I do dishes with them and everything else and the stones have stayed intact. I have not gotten paid to do this review and the rings are perfect to wear alone or as an addition to your engagement ring. I love these rings. They go great with my ""real"" set of diamond and sapphire wedding rings I got for our 45th anniversary. Sapphire is the gem for the 45th. The ring in the middle are real diamonds and sapphires. I got a new set of wedding rings for the occasion and the engagement ring has a wrap and it was put together with bars on each side and I didn't like the bars. I had them soldered and when I did that, it made the set look like one ring and I thought I needed a band to with it so I found this one. It works perfectly. I wish I could have found a ""real"" white gold ring like this, but I couldn't find one reasonable enough. This one will do til I find it. I will post more photos of my rings cleaned at a later date so you can see the difference. They clean up very well.",https://images-na.ssl-images-amazon.com/images/I/51aNSgYt9lL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/61U55fzHDpL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/61UaLVlVHTL._SY88.jpg,,,,,,,9 people found this helpful,The sapphires are dark blue as they should be. Beautiful ring.,https://www.amazon.com/gp/customer-reviews/RXKPMJ3L3SHD2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on March 5, 2018",Cross Country Patriot ICross Country Patriot I,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-27,TRUE,4,B077YNMD1W,5,Ring was exactly what I wanted.,,,,,,,,,,,Beautiful ring,https://www.amazon.com/gp/customer-reviews/R1MX2FBTI2B49U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on December 27, 2022",kb,Ring Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-09-04,TRUE,5,B077YNMD1W,4,"I absolutely love this ring. I’ve worn it everyday since I got it with my wedding band and engagement. However yesterday I looked down it was missing a stone (the diamond, not the sapphire. I looked at other reviews and 2 that showed pictures were also missing a stone.I just bought this to replace the one with the stone missing and love it. Since they have a lifetime warranty I will be sending back my other one to have the stone replaced. I absolutely love gem stone",https://m.media-amazon.com/images/I/61PqCzlAJuL._SY88.jpg,https://m.media-amazon.com/images/I/C1eGEja7RLS._SY88.jpg,https://m.media-amazon.com/images/I/C1nkFSJ4WKS._SY88.jpg,,,,,,,2 people found this helpful,Beautiful,https://www.amazon.com/gp/customer-reviews/R2VYME1N0KPRAT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on September 4, 2021",Deborah D.Deborah D.,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-04-04,TRUE,6,B077YNMD1W,4,"I love this pretty, simple ring. One of the Dimonds fell out after a month, but the seller is replacing the ring for me.",,,,,,,,,,,"Seller is nice, they are replacing the ring after a stone fell out.",https://www.amazon.com/gp/customer-reviews/R14KGI6EEEVLHK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on April 4, 2022",Jennifer Dewall,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-09,TRUE,7,B077YNMD1W,2,Ring is very poor quality. Stones feel out of setting in less then a week.,,,,,,,,,,,Never buy again,https://www.amazon.com/gp/customer-reviews/R2SXUGRHS62CJV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on January 9, 2023",Ray S.,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-03-31,TRUE,8,B077YNMD1W,3,"I bought two of these rings to stack with my saphire engagement ring. I love the rings, the blue matches my engagement ring perfectly. But one ring lost a stone, so I ordered a third one and now another one lost 2 stones. So now I have one I can wear and two with missing stones. I do love the ring but I will not be ordering another replacement",https://images-na.ssl-images-amazon.com/images/I/91P989IpDkL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/A1qoQYJ+U1L._SY88.jpg,,,,,,,,3 people found this helpful,Diamond chips fell out of two out of three that I bought,https://www.amazon.com/gp/customer-reviews/R31LWX3GR2N6ZD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077Y7GRW3,"Reviewed in the United States on March 31, 2021",Denay GoreDenay Gore,Ring Size: 7
